Name,Path to File,Sub-Theme Name,Variable Name,Description,Time Period,Climate Model,RCP,Crop,Water Supply,Input Level,Data  Units,Recommended Renderer,Download URL,File Identifier,New Water Supply,New Crop
ryes200b_eta,\res02\CRUTS32\Hist\8110L\ryes200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Rye with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Rye,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/ryes200b_eta.tif,282767,Rain-fed,RYE
sbrl200a_eta,\res02\CRUTS32\Hist\8110L\sbrl200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Spring barley with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Spring barley,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sbrl200a_eta.tif,282569,Irrigation,Nan
sbrl200b_eta,\res02\CRUTS32\Hist\8110L\sbrl200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Spring barley with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Spring barley,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sbrl200b_eta.tif,282487,Rain-fed,Nan
sorg200a_eta,\res02\CRUTS32\Hist\8110L\sorg200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sorghum with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sorghum,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sorg200a_eta.tif,278421,Irrigation,SOR
sorg200b_eta,\res02\CRUTS32\Hist\8110L\sorg200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sorghum with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sorghum,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sorg200b_eta.tif,278374,Rain-fed,SOR
soyb200a_eta,\res02\CRUTS32\Hist\8110L\soyb200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Soybean with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Soybean,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/soyb200a_eta.tif,280869,Irrigation,SOY
soyb200b_eta,\res02\CRUTS32\Hist\8110L\soyb200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Soybean with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Soybean,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/soyb200b_eta.tif,278031,Rain-fed,SOY
spot200a_eta,\res02\CRUTS32\Hist\8110L\spot200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sweet potato with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sweet potato,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/spot200a_eta.tif,282655,Irrigation,PTS
spot200b_eta,\res02\CRUTS32\Hist\8110L\spot200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sweet potato with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sweet potato,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/spot200b_eta.tif,282138,Rain-fed,PTS
srye200a_eta,\res02\CRUTS32\Hist\8110L\srye200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Spring rye with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Spring rye,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/srye200a_eta.tif,281344,Irrigation,Nan
srye200b_eta,\res02\CRUTS32\Hist\8110L\srye200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Spring rye with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Spring rye,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/srye200b_eta.tif,282135,Rain-fed,Nan
sugb200a_eta,\res02\CRUTS32\Hist\8110L\sugb200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sugarbeet with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sugarbeet,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sugb200a_eta.tif,280042,Irrigation,SGB
sugb200b_eta,\res02\CRUTS32\Hist\8110L\sugb200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sugarbeet with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sugarbeet,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sugb200b_eta.tif,279540,Rain-fed,SGB
sugc200a_eta,\res02\CRUTS32\Hist\8110L\sugc200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sugarcane with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sugarcane,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sugc200a_eta.tif,279343,Irrigation,SGC
sugc200b_eta,\res02\CRUTS32\Hist\8110L\sugc200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sugarcane with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sugarcane,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sugc200b_eta.tif,278114,Rain-fed,SGC
sunf200a_eta,\res02\CRUTS32\Hist\8110L\sunf200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sunflower with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sunflower,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sunf200a_eta.tif,278329,Irrigation,SUN
sunf200b_eta,\res02\CRUTS32\Hist\8110L\sunf200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sunflower with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sunflower,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sunf200b_eta.tif,281770,Rain-fed,SUN
swgr200a_eta,\res02\CRUTS32\Hist\8110L\swgr200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Switchgrass with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Switchgrass,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/swgr200a_eta.tif,279726,Irrigation,SWI
swgr200b_eta,\res02\CRUTS32\Hist\8110L\swgr200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Switchgrass with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Switchgrass,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/swgr200b_eta.tif,282166,Rain-fed,SWI
swhe200a_eta,\res02\CRUTS32\Hist\8110L\swhe200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Spring wheat with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Spring wheat,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/swhe200a_eta.tif,277159,Irrigation,Nan
swhe200b_eta,\res02\CRUTS32\Hist\8110L\swhe200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Spring wheat with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Spring wheat,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/swhe200b_eta.tif,279763,Rain-fed,Nan
teas200a_eta,\res02\CRUTS32\Hist\8110L\teas200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Tea with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Tea,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/teas200a_eta.tif,279162,Irrigation,TEA
teas200b_eta,\res02\CRUTS32\Hist\8110L\teas200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Tea with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Tea,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/teas200b_eta.tif,282053,Rain-fed,TEA
